Date,TCS,INFY,WIPRO,TECHM,HCLTECH,MPHASIS,HDFCBANK,ICICIBANK,KOTAKBANK,AXISBANK,SBIN,INDUSINDBK,BANDHANBNK,BAJFINANCE,BAJAJFINSV,HDFCAMC,SBILIFE,ICICIPRU,RELIANCE,ONGC,BPCL,POWERGRID,NTPC,HINDUNILVR,ITC,NESTLEIND,BRITANNIA,DABUR,MARUTI,TATAMOTORS,BAJAJ-AUTO,HEROMOTOCO,EICHERMOT,SUNPHARMA,DRREDDY,CIPLA,DIVISLAB,TITAN,ASIANPAINT,PIDILITIND,HAVELLS,BHARTIARTL,LT,ADANIPORTS,SIEMENS,ABB,ULTRACEMCO,AMBUJACEM,JSWSTEEL,TATASTEEL
2017-05-10,1594.15,1102.05,588.76,1316.88,1298.5,922.24,1414.99,332.05,727.12,749.49,350.65,652.24,498.86,2486.4,1673.59,3695.81,713.66,500.11,1109.9,373.86,418.53,130.02,159.11,789.72,419.48,9231.49,2553.15,615.4,6277.3,221.21,1902.95,3768.88,4563.29,668.5,5592.67,607.82,3044.19,486.08,853.04,1090.41,270.62,479.34,1600.59,255.12,2594.1,1407.91,2479.75,385.35,183.96,509.12
2017-05-11,1628.66,1110.44,590.96,1315.15,1326.96,935.27,1447.49,328.84,741.85,759.57,357.94,656.54,503.58,2574.94,1722.11,3739.21,722.46,505.06,1132.36,376.24,428.06,132.52,161.98,793.9,425.92,9391.26,2584.46,626.88,6445.07,224.27,1929.08,3849.0,4573.65,665.56,5675.27,616.54,3150.33,490.5,866.12,1094.6,271.22,493.1,1633.69,252.15,2671.69,1420.32,2480.59,394.1,194.55,506.22
2017-05-12,1626.83,1130.73,589.93,1316.01,1320.26,921.93,1456.17,329.01,747.62,765.06,357.25,661.75,506.54,2602.51,1757.75,3776.76,729.98,506.92,1146.54,369.61,432.27,132.42,161.48,791.22,427.51,9367.73,2566.17,629.86,6464.57,223.14,1876.18,3857.64,4488.39,670.45,5656.97,611.94,3185.19,491.85,854.38,1107.01,268.65,487.57,1631.25,248.5,2666.44,1440.46,2493.09,399.56,192.77,501.48
2017-05-15,1634.36,1147.42,585.55,1310.57,1317.33,896.85,1437.61,330.02,738.22,742.84,363.12,657.06,511.13,2621.61,1762.93,3807.16,745.63,513.05,1147.14,372.44,425.85,131.88,158.65,786.34,427.98,9405.71,2578.86,624.6,6377.41,219.44,1905.43,3896.41,4503.82,677.09,5700.55,595.64,3276.96,501.93,852.32,1097.15,266.09,495.21,1644.56,246.29,2750.09,1438.8,2476.23,402.88,191.05,506.84
2017-05-16,1640.47,1172.96,582.51,1303.64,1322.4,897.53,1433.9,344.29,754.77,743.12,369.16,670.48,525.12,2655.81,1823.08,3904.91,756.99,524.51,1193.49,374.18,425.25,132.51,159.93,791.75,432.42,9352.82,2545.58,617.9,6532.44,215.28,1915.21,3909.49,4538.08,674.48,5759.11,597.63,3324.69,505.15,859.32,1076.01,271.0,497.84,1638.74,244.32,2748.08,1447.64,2459.02,399.1,189.5,507.02
2017-05-17,1634.36,1148.75,573.96,1310.74,1335.23,894.07,1477.82,341.06,769.68,748.3,371.63,671.52,526.16,2672.06,1834.75,3888.41,755.66,525.53,1196.42,383.47,435.73,133.57,160.78,779.44,438.0,9308.67,2548.98,615.1,6551.01,217.24,1900.48,3865.13,4570.99,675.89,5719.67,597.19,3347.55,514.64,866.89,1070.33,271.16,504.02,1629.67,252.47,2771.28,1462.95,2455.5,396.54,186.26,504.1
2017-05-18,1616.23,1156.95,572.45,1353.97,1338.46,889.03,1471.76,344.1,766.21,741.07,366.29,680.48,531.65,2592.49,1858.65,3956.47,749.3,528.34,1208.14,378.43,436.14,133.94,162.01,777.6,437.6,9322.99,2607.26,628.97,6651.69,215.68,1902.73,3889.5,4430.66,679.36,5735.59,597.94,3399.96,524.57,858.61,1084.92,271.72,498.89,1615.41,250.34,2776.67,1493.66,2397.58,400.84,189.69,514.36
2017-05-19,1604.3,1150.63,565.47,1376.66,1350.11,887.77,1455.24,351.15,769.55,741.21,372.5,684.3,549.78,2654.4,1859.15,3933.22,751.8,526.94,1212.02,382.13,434.66,134.08,160.4,768.13,439.69,9205.85,2599.0,626.82,6510.46,217.34,1906.29,3924.3,4377.94,682.65,5743.51,595.97,3452.22,515.9,848.59,1083.6,268.53,503.36,1592.94,255.82,2755.22,1519.68,2364.02,402.15,185.27,526.79
2017-05-22,1620.37,1146.5,558.81,1383.69,1359.35,896.4,1452.27,362.2,776.23,751.52,372.54,688.74,558.06,2618.14,1887.88,3999.61,758.77,546.02,1220.02,370.46,436.6,134.32,158.45,774.22,438.24,9197.68,2598.41,629.68,6421.45,219.62,1900.75,3941.15,4341.45,676.22,5560.95,594.38,3462.89,515.81,848.44,1079.71,269.53,512.76,1601.64,255.15,2731.67,1517.19,2362.46,408.65,182.87,522.86
2017-05-23,1627.32,1165.89,569.39,1388.63,1399.19,913.53,1461.17,375.5,769.45,774.6,376.93,681.95,559.01,2726.12,1905.44,3953.9,755.23,543.23,1241.24,371.92,442.11,134.59,161.23,784.08,443.93,9442.59,2643.19,627.48,6571.68,222.17,1928.87,3966.22,4463.93,673.65,5667.43,599.32,3436.12,513.26,855.6,1096.07,278.79,511.12,1625.79,256.22,2731.32,1534.81,2348.57,415.72,185.31,538.06
2017-05-24,1635.38,1169.82,562.63,1403.1,1390.59,917.03,1454.05,378.59,765.66,784.33,387.14,674.48,556.04,2720.45,2003.03,3971.14,757.01,542.33,1242.62,372.99,447.52,134.58,163.24,796.3,450.29,9583.76,2647.11,628.82,6706.43,221.15,1944.82,4049.0,4538.23,675.58,5739.96,605.11,3361.19,530.23,870.05,1098.59,283.56,519.13,1649.66,250.7,2776.27,1590.31,2355.91,417.67,184.66,530.86
2017-05-25,1647.45,1181.19,564.72,1427.18,1426.02,919.17,1481.84,382.27,775.64,775.71,380.65,682.42,572.16,2875.18,2026.15,4122.26,762.58,551.65,1267.98,390.36,454.34,135.93,164.23,814.8,453.51,9588.93,2692.18,634.52,6858.49,231.82,1965.66,4144.98,4494.49,685.64,5741.73,614.42,3365.63,530.99,881.02,1105.96,279.62,516.42,1657.39,256.46,2766.54,1613.95,2358.48,422.47,188.37,524.45
2017-05-26,1654.74,1218.48,564.96,1421.62,1436.12,898.72,1472.09,376.73,766.42,763.1,369.42,683.33,549.13,2827.22,2044.04,4139.42,765.83,547.48,1278.87,388.11,450.71,134.17,162.8,818.4,441.0,9693.13,2670.76,630.62,6831.5,229.66,1970.38,4117.9,4459.81,689.59,5720.86,611.78,3394.54,535.14,872.68,1112.79,278.08,531.94,1646.25,256.81,2779.94,1606.74,2364.08,420.75,190.97,521.11
2017-05-29,1648.81,1217.82,569.39,1428.99,1431.67,894.14,1443.36,381.52,767.71,745.42,369.45,673.99,539.86,2799.67,2027.39,4117.9,762.53,535.27,1290.21,388.07,449.47,133.04,164.82,811.62,443.33,9477.74,2700.89,616.65,6801.7,226.68,1901.22,4021.74,4406.11,682.49,5631.47,606.69,3414.75,526.98,865.52,1112.76,273.7,522.27,1611.34,255.03,2755.72,1617.05,2349.83,422.12,186.42,515.57
2017-05-30,1651.95,1221.39,565.26,1435.37,1421.7,902.0,1430.03,378.1,759.1,754.83,383.84,664.76,536.97,2847.03,2000.56,4114.56,755.34,532.04,1297.01,383.73,448.71,133.2,161.23,810.37,443.8,9413.79,2716.75,615.92,6743.36,223.91,1901.98,4031.17,4486.62,674.73,5563.84,602.44,3406.89,531.49,881.25,1112.98,269.21,524.64,1639.52,243.55,2750.91,1611.07,2341.45,425.25,185.7,519.35
2017-05-31,1663.09,1240.73,575.09,1450.06,1452.82,906.42,1416.01,377.56,756.18,765.44,393.77,664.17,532.89,2796.02,2046.44,4050.0,749.71,533.06,1313.61,394.82,439.2,131.2,160.29,816.04,441.2,9459.91,2739.55,618.87,6843.51,223.15,1935.81,4082.18,4585.92,677.32,5675.76,600.76,3392.17,525.37,881.17,1103.85,268.56,533.83,1653.35,248.0,2772.68,1594.32,2332.52,422.95,189.1,522.72
2017-06-01,1664.91,1250.33,576.06,1436.65,1453.6,913.09,1423.31,382.36,766.04,777.63,397.99,686.12,532.24,2875.29,2063.27,4156.56,751.99,545.49,1313.9,396.17,439.65,132.23,162.46,829.53,445.41,9527.57,2728.17,629.02,6857.84,226.97,1948.45,4182.46,4618.19,689.92,5791.6,606.14,3371.24,520.41,884.51,1090.79,271.98,540.75,1677.12,250.25,2771.42,1597.43,2287.2,424.13,194.03,520.72
2017-06-02,1628.07,1221.14,583.13,1417.93,1436.96,905.56,1421.18,372.8,764.2,763.76,399.16,679.17,528.65,2726.44,2004.7,4115.89,750.38,534.71,1328.15,386.54,438.3,132.86,161.05,829.45,445.45,9500.86,2727.53,623.49,6766.3,223.98,1942.48,4096.84,4594.83,677.59,5747.88,603.76,3371.42,522.07,889.54,1090.15,271.66,524.04,1659.78,243.05,2740.19,1556.67,2250.54,417.38,191.11,513.34
2017-06-05,1638.89,1210.31,579.44,1465.28,1458.84,912.5,1433.13,377.67,755.68,762.1,403.4,675.52,542.29,2752.07,2001.45,4185.59,748.43,543.28,1362.13,386.54,437.67,132.62,159.31,840.19,444.25,9663.04,2756.28,628.06,6698.07,219.16,1960.97,4239.58,4528.14,689.41,5736.92,601.94,3425.15,529.06,901.11,1092.29,269.52,520.26,1650.28,243.73,2814.47,1570.58,2250.41,424.26,192.68,531.15
2017-06-06,1645.82,1210.23,573.35,1474.54,1440.43,904.66,1444.36,375.14,757.59,753.42,407.39,673.88,545.22,2697.24,2050.09,4194.26,748.74,534.63,1368.36,386.91,430.93,132.16,160.5,837.89,441.2,9576.45,2762.22,623.62,6781.92,221.3,1934.35,4307.15,4478.18,705.22,5708.76,603.44,3408.2,522.14,918.06,1106.6,276.68,503.48,1669.7,241.37,2735.96,1564.73,2257.57,421.63,193.1,514.29
2017-06-07,1643.46,1203.3,572.65,1491.84,1433.54,901.99,1444.18,377.91,764.58,755.41,406.37,688.42,550.63,2753.76,2050.59,4288.14,742.44,530.06,1363.18,390.61,439.7,131.17,160.28,836.12,436.86,9525.53,2756.57,617.46,6626.89,219.23,1931.13,4315.21,4428.21,706.49,5737.62,596.77,3364.86,524.26,913.3,1101.88,283.04,506.41,1633.7,243.62,2726.81,1561.75,2280.64,429.85,190.4,515.9
2017-06-08,1660.18,1172.39,562.51,1522.68,1412.37,901.39,1429.4,388.63,763.92,757.5,401.02,676.52,528.39,2709.36,2022.76,4287.36,745.08,528.92,1356.6,385.39,436.93,131.63,161.08,831.1,439.05,9480.92,2765.09,611.52,6613.92,216.95,1902.96,4330.97,4454.35,708.18,5680.41,592.84,3319.15,523.42,912.23,1092.38,279.58,498.89,1644.89,239.29,2728.46,1528.69,2247.58,425.58,192.08,512.99
2017-06-09,1656.75,1180.12,551.9,1483.69,1371.77,897.84,1420.73,390.73,759.66,754.25,402.47,678.95,541.19,2721.79,1996.22,4166.97,732.76,521.38,1349.36,388.28,433.95,130.25,158.16,821.53,434.34,9301.91,2756.34,608.34,6586.54,221.51,1898.61,4354.42,4461.35,697.48,5557.61,590.1,3314.94,509.71,910.5,1070.03,280.3,488.74,1631.96,238.18,2737.48,1472.04,2254.79,418.3,195.59,500.81
2017-06-12,1682.6,1185.42,556.3,1537.15,1409.68,926.62,1433.82,384.32,765.39,761.36,403.22,679.41,561.59,2741.85,2026.22,4268.96,724.26,521.8,1364.75,391.61,439.82,130.95,161.33,833.97,442.56,9422.08,2771.37,607.95,6650.32,217.76,1902.93,4343.08,4570.5,707.28,5665.54,589.18,3270.12,512.46,904.26,1072.08,286.52,490.07,1629.3,248.08,2719.53,1451.13,2268.87,418.8,202.2,513.83
2017-06-13,1646.42,1201.77,556.14,1552.38,1396.21,926.05,1422.16,387.08,762.77,750.1,408.88,689.13,560.0,2675.93,2124.27,4214.11,720.39,521.59,1350.69,399.55,442.15,131.23,161.01,839.65,443.53,9474.54,2768.4,613.16,6548.47,220.79,1931.4,4306.29,4661.85,728.78,5722.67,581.5,3262.69,507.03,906.07,1076.31,291.48,485.18,1617.07,254.06,2688.69,1464.56,2263.7,418.85,199.11,519.31
2017-06-14,1653.02,1159.19,549.52,1556.86,1390.29,921.03,1428.37,380.97,756.62,743.76,403.74,682.74,547.46,2655.84,2054.43,4214.27,713.59,519.84,1327.03,391.83,438.83,129.17,160.03,829.81,437.48,9382.13,2761.23,608.28,6589.09,220.12,1872.95,4274.6,4597.81,717.0,5595.27,580.75,3224.65,502.75,890.3,1083.82,292.64,479.76,1586.98,250.74,2658.36,1457.13,2247.26,421.93,198.22,519.32
2017-06-15,1643.88,1168.27,544.76,1531.32,1412.44,905.11,1440.23,380.2,753.36,756.68,398.28,662.71,550.86,2588.4,2015.44,4244.81,705.31,522.25,1311.54,390.28,440.58,126.81,158.61,828.28,431.49,9264.63,2705.8,597.49,6472.3,225.06,1841.34,4249.33,4619.66,697.33,5515.9,568.05,3150.5,505.19,871.75,1073.74,287.29,476.47,1578.32,245.82,2606.91,1447.36,2237.23,413.48,195.58,515.25
2017-06-16,1647.55,1159.85,529.68,1542.17,1399.67,904.71,1431.43,384.16,766.64,741.7,394.81,677.18,552.14,2550.47,2047.01,4198.69,709.85,517.38,1295.97,390.22,436.76,126.49,159.45,820.85,431.42,9210.47,2709.67,609.78,6365.16,229.78,1818.34,4307.71,4659.1,693.96,5542.8,576.29,3119.33,498.79,863.17,1067.14,283.46,485.47,1537.06,243.18,2644.89,1442.03,2233.25,409.81,192.52,525.27
2017-06-19,1678.87,1187.87,535.76,1542.34,1393.55,901.68,1453.85,384.99,778.63,748.31,390.85,683.45,539.9,2500.02,2031.31,4235.55,708.74,521.27,1317.94,388.59,437.63,127.1,160.44,832.75,435.84,9370.84,2736.01,619.49,6494.35,236.75,1847.88,4416.49,4754.04,710.18,5613.38,574.0,3157.59,503.25,878.78,1067.97,282.75,482.25,1549.49,247.07,2668.12,1465.03,2206.97,409.54,190.71,529.6
2017-06-20,1682.0,1192.48,532.89,1547.54,1424.23,886.69,1451.04,387.11,781.22,750.62,392.4,684.56,532.89,2506.06,2066.78,4289.61,704.11,523.25,1309.38,394.96,435.96,128.01,159.72,835.02,434.23,9333.36,2718.72,617.08,6494.19,241.11,1856.19,4419.21,4773.29,699.72,5651.42,571.51,3134.94,499.91,878.39,1058.2,282.05,487.34,1549.65,249.57,2657.08,1450.99,2173.09,400.67,187.58,524.4
2017-06-21,1654.45,1190.96,527.41,1544.27,1400.38,868.96,1433.42,388.42,767.55,732.48,390.36,685.36,525.52,2448.91,2115.86,4300.36,704.61,516.74,1306.29,384.73,430.38,125.98,157.66,825.84,432.35,9264.51,2721.16,616.58,6328.41,243.65,1840.95,4367.24,4744.46,694.74,5647.71,564.13,3115.28,502.6,872.74,1044.76,279.46,492.51,1557.12,251.99,2641.91,1466.28,2202.2,397.11,188.03,523.95
2017-06-22,1675.77,1195.28,517.81,1537.6,1391.96,868.01,1466.45,387.54,769.78,754.29,381.66,697.48,537.65,2456.88,2118.38,4217.14,705.95,520.46,1330.5,380.88,426.45,127.14,159.28,825.68,435.85,9442.38,2746.89,618.47,6275.49,238.97,1880.13,4397.1,4765.55,689.41,5723.09,562.33,3131.15,507.26,877.68,1051.09,281.41,503.41,1527.93,254.22,2640.34,1490.56,2214.93,398.7,187.19,519.56
2017-06-23,1656.41,1184.57,519.19,1552.9,1377.04,845.2,1456.38,390.27,762.87,775.38,369.75,714.05,552.98,2490.94,2191.73,4234.14,706.08,525.47,1342.44,375.62,428.97,127.86,158.61,823.69,437.43,9409.43,2750.43,618.69,6221.8,238.61,1876.97,4375.41,4745.14,692.7,5709.14,557.37,3085.86,514.74,870.24,1046.41,284.43,502.4,1506.67,255.82,2712.51,1508.08,2247.91,395.33,183.84,518.56
2017-06-26,1613.04,1156.2,513.29,1516.8,1356.17,833.82,1424.05,376.15,747.01,757.8,365.06,705.6,550.76,2404.5,2150.8,4160.92,693.75,511.15,1331.02,369.88,413.91,128.27,155.88,810.53,433.24,9317.33,2667.47,605.1,6060.03,235.49,1826.46,4260.44,4756.22,677.14,5637.17,542.81,2995.96,503.22,868.76,1040.15,285.99,498.18,1481.8,254.91,2644.41,1479.69,2186.43,387.23,180.76,508.28
2017-06-27,1608.5,1150.81,506.58,1478.57,1327.32,834.0,1426.53,380.93,752.85,743.82,360.83,707.47,547.7,2424.02,2191.32,4192.05,695.75,517.19,1353.39,373.62,415.16,127.09,158.13,801.98,436.21,9363.53,2675.9,605.13,6048.77,239.11,1824.76,4280.67,4797.77,675.42,5615.15,545.15,2994.68,500.98,867.17,1031.58,288.69,495.09,1481.0,251.91,2609.46,1462.23,2206.45,387.17,173.45,521.69
2017-06-28,1599.67,1130.13,506.5,1471.33,1334.37,818.27,1419.37,393.01,756.47,735.9,356.85,719.18,545.04,2373.67,2189.89,4227.84,691.19,508.99,1356.96,371.92,418.34,127.07,156.3,795.36,432.6,9302.86,2675.03,599.76,5986.97,239.35,1821.97,4260.73,4817.58,677.37,5618.57,540.59,3012.27,489.28,852.6,1028.55,282.23,494.85,1473.1,253.79,2621.79,1462.18,2202.82,388.44,171.15,515.62
2017-06-29,1606.06,1128.44,517.29,1499.98,1346.7,817.86,1407.07,400.39,757.56,739.02,357.56,741.83,557.41,2381.87,2219.0,4235.69,705.48,513.91,1353.6,366.79,418.58,127.73,157.46,787.26,434.83,9405.79,2676.19,604.38,5998.47,240.99,1826.16,4344.25,4981.2,687.93,5664.42,544.92,3050.7,497.97,855.22,1041.35,282.58,494.96,1479.09,248.33,2672.02,1519.63,2214.31,387.56,167.98,524.75
2017-06-30,1622.63,1132.27,523.74,1563.39,1375.37,823.57,1411.62,410.46,762.83,745.19,357.78,739.37,578.24,2427.68,2299.2,4189.54,712.78,524.44,1391.2,378.73,427.55,130.13,155.69,808.31,442.86,9684.16,2682.85,613.12,5985.69,250.74,1813.0,4397.05,5102.58,697.91,5790.67,549.24,3088.97,497.53,851.16,1062.59,292.14,502.71,1517.98,250.56,2728.97,1550.07,2244.63,386.46,169.62,531.52
2017-07-03,1655.89,1121.66,516.26,1600.28,1398.71,837.83,1442.19,425.68,768.59,784.29,360.05,741.54,587.82,2426.91,2295.67,4238.4,715.93,527.02,1393.31,385.61,426.38,132.38,156.13,812.6,444.19,9700.58,2684.98,625.67,5932.82,252.17,1843.74,4501.95,5292.08,696.45,5844.54,560.89,3128.32,509.1,850.74,1069.68,299.48,514.17,1543.37,253.31,2714.26,1550.2,2250.22,394.83,166.22,537.18
2017-07-04,1660.04,1124.98,512.0,1618.11,1403.16,827.3,1440.2,423.55,765.17,770.38,364.6,728.91,591.61,2444.46,2282.0,4207.52,731.52,528.22,1415.54,381.15,424.4,133.19,153.26,808.99,444.32,9689.3,2684.77,615.71,6057.48,257.01,1853.36,4548.4,5419.55,691.82,5930.87,562.3,3106.73,516.04,852.16,1058.74,299.18,495.79,1531.39,252.33,2764.63,1573.93,2231.37,390.99,163.11,551.89
2017-07-05,1637.12,1118.65,509.68,1601.38,1390.35,836.93,1433.66,425.37,760.66,769.73,359.83,726.12,586.96,2476.58,2358.4,4108.73,721.01,527.53,1431.46,381.91,419.15,131.17,154.11,803.69,441.25,9640.88,2683.85,618.89,6160.31,245.0,1804.71,4485.69,5477.51,687.38,6009.92,562.54,3163.88,515.8,843.09,1044.58,297.49,485.83,1517.07,247.58,2705.32,1554.77,2213.05,385.78,159.24,553.96
2017-07-06,1654.67,1141.49,530.35,1676.68,1415.96,848.31,1474.05,433.55,770.97,791.83,356.83,733.76,608.91,2555.74,2438.37,4210.9,724.63,533.58,1469.94,383.81,426.34,133.51,155.37,811.89,445.58,9736.75,2717.78,625.11,6305.02,253.91,1851.87,4593.52,5664.04,696.04,6130.81,577.92,3294.68,516.1,856.7,1064.79,300.06,500.34,1518.48,250.02,2753.08,1558.52,2255.05,397.03,162.35,560.25
2017-07-07,1647.74,1149.64,523.23,1689.95,1404.71,843.89,1486.96,437.19,775.28,817.44,356.65,741.96,613.25,2554.82,2394.04,4248.86,736.0,531.09,1469.05,379.08,430.23,132.1,155.17,817.98,445.62,9660.73,2724.73,618.26,6319.81,259.54,1877.8,4555.46,5570.06,703.77,6214.5,587.3,3316.61,505.47,849.18,1067.22,301.72,488.42,1531.04,245.17,2763.68,1520.39,2239.48,403.08,165.26,549.67
2017-07-10,1647.23,1150.38,524.04,1710.71,1412.53,824.45,1467.65,447.62,785.53,814.95,357.3,740.53,610.83,2512.25,2378.67,4275.05,725.38,531.79,1499.69,382.7,430.59,135.26,155.63,825.5,444.51,9832.42,2757.6,615.95,6228.12,261.41,1872.42,4523.97,5536.94,703.71,6182.38,586.95,3269.68,492.25,832.97,1068.65,300.81,489.83,1520.19,248.03,2774.73,1524.27,2247.71,401.35,166.16,554.81
2017-07-11,1637.26,1137.15,517.45,1721.93,1398.18,789.04,1482.5,454.83,784.08,829.73,365.85,740.86,622.35,2488.97,2295.82,4302.1,713.04,532.75,1541.91,380.31,435.2,134.42,154.71,840.47,447.5,9793.1,2803.87,622.11,6051.12,262.63,1888.01,4533.2,5469.85,708.49,6334.67,582.98,3286.97,478.36,829.77,1076.15,301.97,496.64,1487.76,246.63,2753.34,1486.79,2246.62,401.84,173.21,567.54
2017-07-12,1618.4,1139.77,521.66,1695.72,1399.01,783.77,1487.98,445.99,791.83,848.79,370.19,734.55,611.51,2505.36,2240.95,4325.65,705.09,530.8,1523.15,376.24,440.45,133.67,156.35,846.4,445.83,9832.52,2807.73,629.79,6119.54,258.82,1889.73,4441.76,5411.38,711.81,6293.88,591.95,3379.37,475.99,829.14,1066.6,307.02,497.1,1490.54,248.08,2708.46,1492.71,2244.84,410.14,167.87,574.74
2017-07-13,1624.17,1104.3,519.87,1704.81,1392.89,767.24,1486.83,441.91,800.36,835.47,361.01,734.1,617.91,2467.82,2264.09,4291.19,700.59,527.33,1525.83,377.61,433.4,134.54,158.23,839.75,445.78,9773.13,2790.55,627.5,6057.73,257.98,1918.89,4420.98,5493.33,713.01,6375.53,590.41,3409.35,464.28,826.91,1062.45,313.11,498.57,1475.53,245.51,2679.57,1491.67,2262.88,410.24,162.95,567.9
2017-07-14,1610.23,1098.2,502.8,1667.21,1374.01,752.67,1487.37,436.38,802.54,818.44,368.63,711.86,616.68,2554.55,2220.45,4264.53,695.64,522.63,1520.24,377.7,426.12,133.84,158.51,835.79,444.49,9729.62,2787.15,624.94,6024.64,257.99,1914.5,4458.81,5473.6,700.26,6305.73,589.69,3317.37,460.33,816.61,1044.91,311.58,503.44,1484.87,242.07,2693.86,1520.86,2243.78,408.8,161.26,576.4
2017-07-17,1592.44,1105.26,499.62,1680.93,1387.94,748.3,1465.11,438.83,793.95,813.08,367.37,681.86,611.72,2582.43,2193.63,4217.59,696.95,513.99,1503.39,372.75,429.09,134.9,157.86,830.43,443.37,9698.2,2749.05,617.14,6066.54,262.16,1916.45,4496.24,5745.74,705.52,6322.5,594.09,3425.55,467.91,822.83,1053.59,311.9,500.19,1464.92,245.88,2741.11,1539.51,2285.31,412.94,159.55,561.64
2017-07-18,1593.85,1113.66,496.98,1681.25,1395.16,756.5,1457.51,440.44,800.12,798.22,368.1,695.23,611.68,2553.82,2178.5,4241.78,678.21,505.19,1512.32,371.18,428.64,135.54,159.17,831.91,433.95,9679.58,2739.25,618.63,6034.73,260.14,1909.96,4512.95,5826.85,707.26,6324.13,593.51,3436.55,459.27,813.4,1035.04,314.77,499.19,1490.94,246.93,2725.58,1549.07,2255.55,415.9,156.87,563.8
2017-07-19,1607.28,1107.2,498.96,1668.23,1396.2,753.98,1452.32,440.61,803.81,809.49,367.81,690.06,612.32,2520.78,2200.47,4235.61,664.31,499.51,1537.24,365.7,421.85,133.94,157.93,824.09,428.53,9626.29,2679.11,613.65,5845.54,267.45,1922.66,4522.86,5907.63,714.9,6355.81,594.55,3414.64,448.41,807.55,1019.95,313.39,498.02,1495.72,238.54,2692.51,1561.9,2259.32,421.45,154.27,559.52
2017-07-20,1599.85,1077.59,498.64,1687.55,1365.39,749.11,1467.98,443.33,810.0,804.27,367.88,695.94,596.84,2552.84,2251.0,4318.73,650.35,505.16,1529.6,360.63,420.93,133.49,157.54,820.57,427.21,9488.07,2711.55,611.6,5691.13,260.93,1895.02,4495.19,5813.47,703.47,6381.5,599.62,3407.75,444.36,810.72,1024.06,314.46,492.15,1500.57,237.39,2693.11,1592.56,2219.52,420.43,154.3,548.51
2017-07-21,1625.71,1045.3,501.35,1677.77,1349.91,742.41,1462.17,456.61,817.55,809.14,359.64,711.97,581.08,2563.3,2237.02,4337.3,658.88,515.34,1536.95,361.61,422.73,131.2,157.7,820.72,427.17,9499.25,2735.56,614.29,5842.85,260.13,1892.0,4591.93,5814.79,698.71,6344.75,599.0,3411.95,449.91,819.74,1037.79,312.4,488.66,1472.98,237.64,2615.37,1594.48,2199.79,428.74,154.68,539.43
2017-07-24,1655.29,1048.89,498.82,1664.85,1343.96,742.32,1468.93,449.02,815.2,827.64,364.97,711.62,581.95,2584.53,2298.93,4335.63,670.93,510.66,1542.72,363.21,420.98,133.57,157.8,816.86,431.38,9512.1,2733.77,617.47,5868.41,258.43,1916.92,4571.5,5912.77,702.77,6312.14,599.43,3478.16,441.72,819.0,1043.53,305.06,489.38,1465.28,240.2,2636.98,1580.75,2154.4,421.09,153.05,530.9
2017-07-25,1685.84,1058.81,505.88,1698.35,1369.48,776.53,1473.62,464.84,831.44,826.4,362.4,727.85,588.81,2742.44,2260.57,4419.18,672.3,508.17,1560.52,372.55,423.88,135.14,160.76,819.98,440.67,9540.83,2773.13,621.17,5855.79,260.56,1914.88,4602.39,6039.13,709.3,6278.6,612.85,3614.55,441.59,839.07,1056.65,308.57,488.3,1467.56,243.06,2660.41,1563.69,2188.06,425.83,154.48,539.59
2017-07-26,1649.89,1064.21,497.27,1669.16,1353.86,768.56,1448.03,452.53,808.3,814.55,357.39,732.29,570.95,2735.01,2226.55,4364.13,680.39,503.34,1520.36,367.1,422.76,132.3,157.5,811.4,437.19,9405.18,2679.08,608.26,5764.85,249.89,1902.68,4555.74,5885.09,698.05,6100.63,599.52,3552.55,442.41,821.19,1022.72,294.69,473.47,1437.8,238.22,2657.11,1517.61,2161.83,424.41,151.03,532.24
2017-07-27,1664.42,1054.1,498.0,1684.08,1365.74,761.22,1467.87,440.12,810.65,809.38,366.01,716.85,557.23,2794.29,2197.53,4391.24,692.36,507.87,1514.62,370.37,425.93,134.3,158.15,818.14,437.77,9528.99,2687.87,610.81,5785.37,247.87,1926.22,4558.63,6036.99,693.85,6141.68,612.13,3555.3,447.85,832.48,1019.31,301.94,476.8,1456.48,244.28,2688.53,1544.52,2224.45,423.83,152.69,530.43
2017-07-28,1652.04,1062.61,503.07,1712.98,1372.15,767.16,1471.63,449.83,822.4,818.33,368.9,737.19,569.22,2770.23,2162.12,4491.33,691.02,504.91,1532.83,374.62,427.25,133.5,158.1,806.93,440.84,9470.31,2711.51,610.08,5816.28,255.53,1979.91,4581.47,6135.58,701.68,6233.33,614.07,3569.86,456.02,834.31,1043.76,307.33,480.51,1431.32,241.41,2749.98,1587.95,2230.81,424.05,154.81,545.94
2017-07-31,1617.5,1068.48,501.06,1675.84,1351.43,749.44,1429.01,445.28,794.82,794.84,361.61,741.23,555.01,2700.11,2149.84,4479.25,676.69,505.9,1486.01,361.72,420.03,131.48,155.4,794.69,434.71,9287.1,2613.84,604.91,5732.22,249.06,1955.26,4537.11,6022.98,696.74,6207.88,605.89,3622.07,441.36,832.59,1025.33,308.12,472.83,1392.37,235.62,2708.49,1574.47,2185.9,423.04,153.88,538.37
